,Suburb,Address,Rooms,Type,Price,Method,SellerG,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Lattitude,Longtitude,Regionname,Propertycount,Building140.47111183278224_percentage,Building_percentage
130,Airport West,22a Walters Av,3,u,820000.0,S,Nelson,28-08-2016,13.5,3042.0,,,,,134.0,,,,,Western Metropolitan,3464.0,,
131,Airport West,1/145 Parer Rd,3,u,650000.0,PI,Nelson,30-07-2016,13.5,3042.0,,,,,134.0,,,,,Western Metropolitan,3464.0,,
132,Airport West,3/35 Walters Av,3,t,552000.0,SP,Nelson,30-07-2016,13.5,3042.0,,,,,134.0,,,,,Western Metropolitan,3464.0,,
133,Albert Park,105 Kerferd Rd,2,h,1275000.0,S,hockingstuart,03-09-2016,3.3,3206.0,2.0,1.0,0.0,120.0,82.0,1900.0,Port Phillip,-37.8459,144.9555,Southern Metropolitan,3280.0,0.6833333333333333,0.6833333333333333
134,Albert Park,85 Richardson St,2,h,1455000.0,S,Thomson,03-09-2016,3.3,3206.0,2.0,1.0,0.0,159.0,63.72298653755315,,Port Phillip,-37.845,144.9538,Southern Metropolitan,3280.0,,
135,Albert Park,112 Beaconsfield Pde,3,h,2850000.0,PI,Buxton,04-03-2017,3.3,3206.0,3.0,2.0,0.0,211.0,198.0,1890.0,Port Phillip,-37.8481,144.9499,Southern Metropolitan,3280.0,0.9383886255924171,0.9383886255924171
136,Albert Park,94 Graham St,3,h,1850000.0,S,Greg,04-03-2017,3.3,3206.0,3.0,2.0,0.0,128.0,133.0,1890.0,Port Phillip,-37.8452,144.9488,Southern Metropolitan,3280.0,1.0390625,1.0390625
137,Albert Park,14 Merton St,2,h,880000.0,SP,Marshall,04-03-2017,3.3,3206.0,2.0,1.0,0.0,215.0,86.1663025507794,1900.0,Port Phillip,-37.8405,144.953,Southern Metropolitan,3280.0,,
138,Albert Park,396 Montague St,2,h,1436000.0,S,RT,04-03-2017,3.3,3206.0,2.0,1.0,0.0,130.0,81.0,1900.0,Port Phillip,-37.8431,144.9565,Southern Metropolitan,3280.0,0.6230769230769231,0.6230769230769231
139,Albert Park,9 Boyd St,3,h,880000.0,SN,Greg,06-08-2016,3.3,3206.0,2.0,2.0,1.0,336.0,145.0,1890.0,Port Phillip,-37.8471,144.9561,Southern Metropolitan,3280.0,0.43154761904761907,0.43154761904761907
140,Albert Park,75 Graham St,2,h,1110000.0,S,Marshall,06-08-2016,3.3,3206.0,1.0,1.0,0.0,147.0,58.913704534718946,1900.0,Port Phillip,-37.8444,144.9484,Southern Metropolitan,3280.0,,
141,Albert Park,54 Brooke St,2,h,1550000.0,S,Sotheby's,07-05-2016,3.3,3206.0,2.0,1.0,1.0,167.0,66.92917453944261,,Port Phillip,-37.8405,144.9521,Southern Metropolitan,3280.0,,
142,Albert Park,104 Richardson St,4,h,2300000.0,S,Marshall,07-05-2016,3.3,3206.0,4.0,2.0,1.0,153.0,180.0,1880.0,Port Phillip,-37.8447,144.9523,Southern Metropolitan,3280.0,1.1764705882352942,1.1764705882352942
143,Albert Park,81 Richardson St,3,h,880000.0,S,Marshall,07-05-2016,3.3,3206.0,3.0,1.0,2.0,316.0,125.0,1880.0,Port Phillip,-37.8449,144.9536,Southern Metropolitan,3280.0,0.39556962025316456,0.39556962025316456
144,Albert Park,4a Mills St,3,t,1550000.0,VB,Marshall,07-11-2016,3.3,3206.0,3.0,2.0,2.0,718.0,287.7553731695796,,Port Phillip,-37.8443,144.9598,Southern Metropolitan,3280.0,,
145,Albert Park,1 Moubray St,3,h,1800000.0,VB,Greg,07-11-2016,3.3,3206.0,3.0,2.0,1.0,132.0,159.0,1996.0,Port Phillip,-37.8415,144.952,Southern Metropolitan,3280.0,1.2045454545454546,1.2045454545454546
146,Albert Park,114 Victoria Av,3,h,2485000.0,S,Cayzer,08-10-2016,3.3,3206.0,,,,,94.58254605573926,,,,,Southern Metropolitan,3280.0,,
147,Albert Park,29 Faussett St,2,h,2120000.0,S,Greg,10-09-2016,3.3,3206.0,2.0,1.0,1.0,199.0,107.0,1900.0,Port Phillip,-37.8422,144.9554,Southern Metropolitan,3280.0,0.5376884422110553,0.5376884422110553
148,Albert Park,3 Herbert St,3,h,1800000.0,VB,Cayzer,10-09-2016,3.3,3206.0,3.0,1.0,1.0,253.0,101.39569555975437,,Port Phillip,-37.8443,144.9579,Southern Metropolitan,3280.0,,
149,Albert Park,24 Kerferd Pl,3,h,1800000.0,S,Marshall,10-09-2016,3.3,3206.0,3.0,2.0,1.0,90.0,122.0,1900.0,Port Phillip,-37.8421,144.9571,Southern Metropolitan,3280.0,1.3555555555555556,1.3555555555555556
150,Albert Park,5 Withers St,3,h,880000.0,SN,Marshall,10-09-2016,3.3,3206.0,3.0,1.0,0.0,126.0,88.0,1910.0,Port Phillip,-37.8427,144.9515,Southern Metropolitan,3280.0,0.6984126984126984,0.6984126984126984
151,Albert Park,44 Draper St,2,h,1810000.0,PI,Greg,10-12-2016,3.3,3206.0,2.0,1.0,0.0,240.0,96.185640056684,,Port Phillip,-37.8379,144.9539,Southern Metropolitan,3280.0,,
152,Albert Park,2 Dundas Pl,3,h,2615000.0,S,Cayzer,10-12-2016,3.3,3206.0,3.0,2.0,1.0,177.0,181.0,1880.0,Port Phillip,-37.8415,144.9585,Southern Metropolitan,3280.0,1.0225988700564972,1.0225988700564972
153,Albert Park,23 Finlay St,5,h,2100000.0,S,Greg,10-12-2016,3.3,3206.0,5.0,2.0,1.0,237.0,94.98331955597544,,Port Phillip,-37.8436,144.9557,Southern Metropolitan,3280.0,,
154,Albert Park,31 Richardson St,3,h,1300000.0,S,hockingstuart,10-12-2016,3.3,3206.0,3.0,1.0,0.0,129.0,51.69978153046765,,Port Phillip,-37.8422,144.949,Southern Metropolitan,3280.0,,
155,Albert Park,4a Gatehouse La,3,h,1370000.0,S,Greg,12-06-2016,3.3,3206.0,3.0,2.0,2.0,0.0,85.0,2000.0,Port Phillip,-37.8451,144.9511,Southern Metropolitan,3280.0,inf,inf
156,Albert Park,60 Brooke St,2,h,1000000.0,S,Cayzer,12-11-2016,3.3,3206.0,2.0,1.0,0.0,288.0,115.42276806802079,,Port Phillip,-37.8407,144.9523,Southern Metropolitan,3280.0,,
157,Albert Park,140 Danks St,2,h,880000.0,SP,Marshall,13-08-2016,3.3,3206.0,2.0,1.0,2.0,366.0,117.0,1900.0,Port Phillip,-37.847,144.9506,Southern Metropolitan,3280.0,0.319672131147541,0.319672131147541
158,Albert Park,70 Barrett St,3,h,2575000.0,S,Greg,15-10-2016,3.3,3206.0,3.0,2.0,1.0,228.0,91.3763580538498,,Port Phillip,-37.8445,144.9501,Southern Metropolitan,3280.0,,
159,Albert Park,65 Graham St,2,h,1322500.0,S,Greg,15-10-2016,3.3,3206.0,2.0,1.0,0.0,149.0,98.0,1890.0,Port Phillip,-37.8443,144.9481,Southern Metropolitan,3280.0,0.6577181208053692,0.6577181208053692
160,Albert Park,1 Herbert Pl,2,h,880000.0,S,hockingstuart,15-10-2016,3.3,3206.0,2.0,1.0,1.0,152.0,60.91757203589986,,Port Phillip,-37.8437,144.959,Southern Metropolitan,3280.0,,
161,Albert Park,364 Montague St,2,h,1562500.0,S,Greg,15-10-2016,3.3,3206.0,2.0,1.0,0.0,141.0,83.0,1890.0,Port Phillip,-37.8424,144.9562,Southern Metropolitan,3280.0,0.5886524822695035,0.5886524822695035
162,Albert Park,86 Mills St,3,h,2000000.0,VB,RT,16-04-2016,3.3,3206.0,3.0,2.0,1.0,211.0,147.0,1900.0,Port Phillip,-37.847,144.9575,Southern Metropolitan,3280.0,0.6966824644549763,0.6966824644549763
163,Albert Park,28 Dinsdale St,4,h,880000.0,S,Marshall,17-09-2016,3.3,3206.0,3.0,1.0,0.0,236.0,94.58254605573926,,Port Phillip,-37.8454,144.9521,Southern Metropolitan,3280.0,,
164,Albert Park,90 Danks St,3,h,880000.0,S,Marshall,18-03-2017,3.3,3206.0,3.0,1.0,2.0,300.0,120.232050070855,,Port Phillip,-37.8457,144.9479,Southern Metropolitan,3280.0,,
165,Albert Park,129 Kerferd Rd,3,h,1900000.0,S,Greg,18-03-2017,3.3,3206.0,3.0,1.0,0.0,209.0,83.76166154936232,1900.0,Port Phillip,-37.8468,144.9546,Southern Metropolitan,3280.0,,
166,Albert Park,97 Page St,3,h,3010000.0,S,Greg,18-03-2017,3.3,3206.0,3.0,2.0,0.0,147.0,146.0,1890.0,Port Phillip,-37.8473,144.9551,Southern Metropolitan,3280.0,0.9931972789115646,0.9931972789115646
167,Albert Park,36 Ashworth St,3,h,880000.0,SP,Marshall,18-06-2016,3.3,3206.0,3.0,1.0,0.0,173.0,69.33381554085972,,Port Phillip,-37.8482,144.9513,Southern Metropolitan,3280.0,,
168,Albert Park,55 Withers St,4,h,2800000.0,VB,Cayzer,18-06-2016,3.3,3206.0,4.0,3.0,1.0,327.0,254.0,1910.0,Port Phillip,-37.8467,144.9475,Southern Metropolitan,3280.0,0.7767584097859327,0.7767584097859327
169,Albert Park,18 Herbert St,3,h,880000.0,SN,Cayzer,19-11-2016,3.3,3206.0,3.0,1.0,0.0,169.0,67.73072153991498,,Port Phillip,-37.8448,144.9578,Southern Metropolitan,3280.0,,
170,Albert Park,10/140 Kerferd Rd,2,u,647000.0,S,Greg,22-05-2016,3.3,3206.0,2.0,1.0,1.0,0.0,0.0,,Port Phillip,-37.846,144.9542,Southern Metropolitan,3280.0,,
171,Albert Park,9 Merton Pl,3,h,880000.0,SP,Marshall,22-05-2016,3.3,3206.0,3.0,2.0,1.0,122.0,48.894367028814365,,Port Phillip,-37.845,144.9545,Southern Metropolitan,3280.0,,
172,Albert Park,55 Merton St,3,h,2100000.0,SP,Marshall,23-04-2016,3.3,3206.0,2.0,1.0,1.0,120.0,123.0,1900.0,Port Phillip,-37.8427,144.9546,Southern Metropolitan,3280.0,1.025,1.025
173,Albert Park,16 Dinsdale St,3,h,880000.0,S,Greg,24-09-2016,3.3,3206.0,3.0,2.0,1.0,241.0,119.0,1990.0,Port Phillip,-37.8452,144.9518,Southern Metropolitan,3280.0,0.49377593360995853,0.49377593360995853
174,Albert Park,51 Graham St,2,h,880000.0,PI,Marshall,24-09-2016,3.3,3206.0,2.0,2.0,1.0,225.0,90.17403755314125,,Port Phillip,-37.8441,144.9479,Southern Metropolitan,3280.0,,
175,Albert Park,143 Kerferd Rd,7,h,880000.0,SN,hockingstuart,24-09-2016,3.3,3206.0,7.0,7.0,0.0,435.0,174.33647260273975,,Port Phillip,-37.8473,144.9539,Southern Metropolitan,3280.0,,
176,Albert Park,49 Page St,3,h,2000000.0,PI,Marshall,24-09-2016,3.3,3206.0,3.0,1.0,1.0,238.0,131.0,1890.0,Port Phillip,-37.8461,144.9528,Southern Metropolitan,3280.0,0.5504201680672269,0.5504201680672269
177,Albert Park,13/52 Moubray St,1,u,442500.0,S,Marshall,25-02-2017,3.3,3206.0,1.0,1.0,0.0,0.0,34.0,1970.0,Port Phillip,-37.8421,144.9517,Southern Metropolitan,3280.0,inf,inf
178,Albert Park,115 Page St,4,h,4735000.0,S,Marshall,25-02-2017,3.3,3206.0,4.0,2.0,1.0,330.0,207.0,1910.0,Port Phillip,-37.8477,144.9558,Southern Metropolitan,3280.0,0.6272727272727273,0.6272727272727273
179,Albert Park,32 Page St,2,h,1340000.0,S,Greg,25-02-2017,3.3,3206.0,2.0,1.0,0.0,136.0,54.50519603212093,,Port Phillip,-37.846,144.9517,Southern Metropolitan,3280.0,,
180,Albert Park,34 Richardson St,3,h,1801000.0,S,hockingstuart,25-02-2017,3.3,3206.0,3.0,1.0,1.0,202.0,80.95624704770903,,Port Phillip,-37.8429,144.9493,Southern Metropolitan,3280.0,,
181,Albert Park,2b Dundas Pl,3,h,1532000.0,S,Chisholm,26-07-2016,3.3,3206.0,3.0,3.0,1.0,0.0,0.0,,Port Phillip,-37.8415,144.9585,Southern Metropolitan,3280.0,,
182,Albert Park,22 Greig St,3,h,3755000.0,S,Greg,26-07-2016,3.3,3206.0,3.0,2.0,2.0,325.0,130.25138757675958,,Port Phillip,-37.8413,144.95,Southern Metropolitan,3280.0,,
183,Albert Park,27 Barrett St,4,h,2140000.0,S,Greg,27-06-2016,3.3,3206.0,3.0,2.0,1.0,183.0,145.0,1880.0,Port Phillip,-37.8434,144.9495,Southern Metropolitan,3280.0,0.7923497267759563,0.7923497267759563
184,Albert Park,3 Faussett St,2,u,1810000.0,PI,Marshall,27-06-2016,3.3,3206.0,,,,,94.58254605573926,,,,,Southern Metropolitan,3280.0,,
185,Albert Park,44 Greig St,2,h,1750000.0,S,Marshall,27-11-2016,3.3,3206.0,2.0,1.0,1.0,162.0,64.92530703826169,,Port Phillip,-37.8416,144.9488,Southern Metropolitan,3280.0,,
186,Albert Park,6 Brooke St,2,h,980000.0,S,Greg,28-05-2016,3.3,3206.0,2.0,1.0,0.0,79.0,68.0,1890.0,Port Phillip,-37.8387,144.9519,Southern Metropolitan,3280.0,0.8607594936708861,0.8607594936708861
187,Albert Park,7 Herbert Pl,2,h,880000.0,SP,Marshall,28-05-2016,3.3,3206.0,2.0,1.0,0.0,99.0,65.0,1900.0,Port Phillip,-37.8438,144.9588,Southern Metropolitan,3280.0,0.6565656565656566,0.6565656565656566
188,Albert Park,8 Kerferd Pl,4,h,880000.0,SP,Marshall,28-05-2016,3.3,3206.0,4.0,2.0,0.0,230.0,185.0,1900.0,Port Phillip,-37.842,144.958,Southern Metropolitan,3280.0,0.8043478260869565,0.8043478260869565
189,Albert Park,5 Reed St,3,h,880000.0,SN,Greg,28-05-2016,3.3,3206.0,3.0,2.0,1.0,141.0,56.50906353330185,,Port Phillip,-37.8446,144.945,Southern Metropolitan,3280.0,,
190,Albert Park,227a Danks St,3,h,2030000.0,S,hockingstuart,28-08-2016,3.3,3206.0,3.0,2.0,0.0,152.0,60.91757203589986,,Port Phillip,-37.8488,144.9551,Southern Metropolitan,3280.0,,
191,Albert Park,17 Reed St,3,h,1740000.0,PI,Marshall,28-08-2016,3.3,3206.0,3.0,2.0,2.0,147.0,134.0,1890.0,Port Phillip,-37.8448,144.9453,Southern Metropolitan,3280.0,0.9115646258503401,0.9115646258503401
192,Albert Park,74 Bridport St,3,h,2800000.0,VB,Buxton,30-07-2016,3.3,3206.0,3.0,3.0,1.0,0.0,0.0,,Port Phillip,-37.8399,144.9577,Southern Metropolitan,3280.0,,
193,Albert Park,9 Durham St,1,h,985000.0,S,Marshall,30-07-2016,3.3,3206.0,1.0,1.0,0.0,81.0,54.0,1900.0,Port Phillip,-37.8411,144.9497,Southern Metropolitan,3280.0,0.6666666666666666,0.6666666666666666
194,Alphington,30 Austin St,3,h,880000.0,SN,McGrath,03-09-2016,6.4,3078.0,3.0,2.0,1.0,174.0,122.0,2003.0,Darebin,-37.7818,145.0198,Northern Metropolitan,2211.0,0.7011494252873564,0.7011494252873564
195,Alphington,6 Smith St,4,h,2000000.0,S,Brace,03-09-2016,6.4,3078.0,3.0,2.0,4.0,853.0,263.0,1930.0,Darebin,-37.7707,145.0318,Northern Metropolitan,2211.0,0.3083235638921454,0.3083235638921454
196,Alphington,5/6 Yarralea St,3,h,1110000.0,S,Jellis,03-09-2016,6.4,3078.0,3.0,2.0,2.0,208.0,83.36088804912613,2013.0,Yarra,-37.7854,145.0325,Northern Metropolitan,2211.0,,
197,Alphington,136A Fulham Rd,3,h,1492000.0,S,Jellis,04-03-2017,6.4,3078.0,3.0,2.0,2.0,411.0,164.71790859707133,,Darebin,-37.7713,145.0279,Northern Metropolitan,2211.0,,
198,Alphington,1/9 Roemer Cr,2,u,480000.0,PI,Miles,07-05-2016,6.4,3078.0,,,,,210.5,,,,,Northern Metropolitan,2211.0,,
199,Alphington,4 Tuckett St,3,h,880000.0,S,Jellis,07-05-2016,6.4,3078.0,3.0,1.0,3.0,922.0,369.513167217761,,Darebin,-37.7812,145.0235,Northern Metropolitan,2211.0,,
200,Alphington,2/21 Fulham Rd,3,t,1304000.0,SP,Holland,08-10-2016,6.4,3078.0,,,,,210.5,,,,,Northern Metropolitan,2211.0,,
201,Alphington,44 Shiers St,4,h,1717500.0,S,Collins,08-10-2016,6.4,3078.0,4.0,2.0,1.0,599.0,203.0,1925.0,Darebin,-37.7717,145.031,Northern Metropolitan,2211.0,0.33889816360601,0.33889816360601
202,Alphington,83 Fulham Rd,5,h,2840000.0,S,Nelson,12-06-2016,6.4,3078.0,5.0,4.0,4.0,809.0,165.0,1910.0,Darebin,-37.775,145.0268,Northern Metropolitan,2211.0,0.20395550061804696,0.20395550061804696
203,Alphington,29 Alphington St,5,h,880000.0,S,Collins,12-11-2016,6.4,3078.0,5.0,3.0,4.0,743.0,297.7747106754842,1915.0,Yarra,-37.7845,145.0208,Northern Metropolitan,2211.0,,
204,Alphington,3/19 Harker St,2,u,525500.0,S,Miles,12-11-2016,6.4,3078.0,2.0,1.0,1.0,88.0,60.0,1960.0,Darebin,-37.7791,145.0306,Northern Metropolitan,2211.0,0.6818181818181818,0.6818181818181818
205,Alphington,4/2 Miller St,2,t,805000.0,S,Miles,12-11-2016,6.4,3078.0,2.0,2.0,3.0,155.0,140.0,2004.0,Darebin,-37.7804,145.0308,Northern Metropolitan,2211.0,0.9032258064516129,0.9032258064516129
206,Alphington,2/5 Yarana Rd,2,u,465000.0,S,McGrath,12-11-2016,6.4,3078.0,2.0,1.0,1.0,0.0,0.0,,Darebin,-37.7773,145.0314,Northern Metropolitan,2211.0,,
207,Alphington,4/5 Chandler Hwy,4,t,880000.0,PN,Nelson,13-08-2016,6.4,3078.0,,,,,210.5,,,,,Northern Metropolitan,2211.0,,
208,Alphington,69 Lucerne Cr,3,h,1480000.0,S,Nelson,13-08-2016,6.4,3078.0,,,,,210.5,,,,,Northern Metropolitan,2211.0,,
209,Alphington,815 Heidelberg Rd,3,h,2000000.0,PI,hockingstuart,15-10-2016,6.4,3078.0,3.0,3.0,2.0,686.0,274.93062116202174,,Darebin,-37.78,145.0341,Northern Metropolitan,2211.0,,
210,Alphington,44 Naroon Rd,3,h,1540000.0,S,Nelson,16-04-2016,6.4,3078.0,3.0,1.0,2.0,592.0,237.25791213982052,,Darebin,-37.7755,145.0288,Northern Metropolitan,2211.0,,
211,Alphington,11 Tower Av,4,h,880000.0,S,Jellis,16-04-2016,6.4,3078.0,,,,,210.5,,,,,Northern Metropolitan,2211.0,,
212,Alphington,1/17 Rex Av,2,u,590000.0,PI,Nelson,17-09-2016,6.4,3078.0,,,,,210.5,,,,,Northern Metropolitan,2211.0,,
213,Alphington,3/98 Grange Rd,2,u,820000.0,S,Nelson,18-03-2017,6.4,3078.0,2.0,1.0,1.0,183.0,73.34155054322154,,Darebin,-37.7747,145.0264,Northern Metropolitan,2211.0,,
214,Alphington,10 Bennett St,4,h,1830000.0,S,Nelson,19-11-2016,6.4,3078.0,4.0,2.0,2.0,606.0,112.0,1970.0,Darebin,-37.7743,145.0316,Northern Metropolitan,2211.0,0.1848184818481848,0.1848184818481848
215,Alphington,38 Bennett St,4,h,2100000.0,S,Nelson,19-11-2016,6.4,3078.0,4.0,2.0,2.0,575.0,271.0,2008.0,Darebin,-37.7723,145.0319,Northern Metropolitan,2211.0,0.47130434782608693,0.47130434782608693
216,Alphington,2c Hamilton St,3,h,865000.0,SP,hockingstuart,22-05-2016,6.4,3078.0,3.0,1.0,1.0,180.0,131.0,2010.0,Darebin,-37.7802,145.0243,Northern Metropolitan,2211.0,0.7277777777777777,0.7277777777777777
217,Alphington,5/5 Yarana Rd,2,u,390000.0,VB,Nelson,22-05-2016,6.4,3078.0,2.0,1.0,1.0,0.0,60.0,1960.0,Darebin,-37.7773,145.0314,Northern Metropolitan,2211.0,inf,inf
218,Alphington,7/7 Chandler Hwy,2,t,650000.0,SP,Brace,24-09-2016,6.4,3078.0,0.0,1.0,0.0,0.0,0.0,,Yarra,-37.7848,145.025,Northern Metropolitan,2211.0,,
219,Alphington,1/14 Fulham Rd,2,u,512000.0,S,Love,25-02-2017,6.4,3078.0,2.0,1.0,1.0,0.0,61.0,1965.0,Darebin,-37.7805,145.0262,Northern Metropolitan,2211.0,inf,inf
220,Alphington,17 Lowther St,3,h,1361000.0,S,Collins,25-02-2017,6.4,3078.0,,,,,210.5,,,-37.7796,145.0285,Northern Metropolitan,2211.0,,
221,Alphington,29 Naroon Rd,4,h,880000.0,SP,Jellis,25-02-2017,6.4,3078.0,4.0,2.0,2.0,597.0,239.26177964100143,,Darebin,-37.7765,145.0283,Northern Metropolitan,2211.0,,
222,Alphington,13a Fulham Rd,3,h,1310000.0,S,Jellis,26-07-2016,6.4,3078.0,,,,,210.5,,,,,Northern Metropolitan,2211.0,,
223,Alphington,32/23 Coate Av,3,h,570000.0,VB,Thomas,27-06-2016,6.4,3078.0,,,,,210.5,,,,,Northern Metropolitan,2211.0,,
224,Alphington,22 Lowther St,3,h,1165000.0,S,Barry,27-06-2016,6.4,3078.0,3.0,1.0,2.0,979.0,392.35725673122346,,Yarra,-37.7792,145.029,Northern Metropolitan,2211.0,,
225,Alphington,6/11 Broomfield Av,2,u,530000.0,S,Jellis,27-11-2016,6.4,3078.0,,,,,210.5,,,,,Northern Metropolitan,2211.0,,
226,Alphington,11 Margaret Gr,4,h,1900000.0,SP,McGrath,27-11-2016,6.4,3078.0,4.0,2.0,2.0,556.0,272.0,1930.0,Yarra,-37.7844,145.0225,Northern Metropolitan,2211.0,0.4892086330935252,0.4892086330935252
227,Alphington,21 Como St,5,h,880000.0,SN,Nelson,28-08-2016,6.4,3078.0,5.0,2.0,2.0,552.0,211.0,1916.0,Yarra,-37.7829,145.0337,Northern Metropolitan,2211.0,0.3822463768115942,0.3822463768115942
228,Alphington,6 Naroon Rd,3,h,1485000.0,SP,McGrath,28-08-2016,6.4,3078.0,3.0,0.0,0.0,597.0,239.26177964100143,,Darebin,-37.7781,145.0284,Northern Metropolitan,2211.0,,
229,Alphington,42 Shiers St,4,h,1950000.0,S,Jellis,30-07-2016,6.4,3078.0,4.0,2.0,3.0,589.0,210.0,1920.0,Darebin,-37.7719,145.0309,Northern Metropolitan,2211.0,0.3565365025466893,0.3565365025466893
230,Altona,158 Queen St,3,h,520000.0,VB,Greg,03-09-2016,13.8,3018.0,3.0,2.0,1.0,352.0,242.0,2015.0,Hobsons Bay,-37.87,144.825,Western Metropolitan,5301.0,0.6875,0.6875
231,Altona,59 Bracken Gr,5,h,1525000.0,S,Greg,03-12-2016,13.8,3018.0,5.0,3.0,3.0,729.0,268.0,2005.0,Hobsons Bay,-37.8721,144.8105,Western Metropolitan,5301.0,0.3676268861454047,0.3676268861454047
232,Altona,1/123 Blyth St,2,t,720000.0,S,hockingstuart,04-02-2016,13.8,3018.0,2.0,1.0,2.0,292.0,125.0,2013.0,Hobsons Bay,-37.8687,144.8197,Western Metropolitan,5301.0,0.4280821917808219,0.4280821917808219
233,Altona,4 Blyth St,3,h,1120000.0,S,Barlow,04-03-2017,13.8,3018.0,3.0,1.0,2.0,506.0,120.0,1930.0,Hobsons Bay,-37.8693,144.8375,Western Metropolitan,5301.0,0.23715415019762845,0.23715415019762845
234,Altona,20 Linnet St,4,h,780000.0,PI,Sweeney,04-06-2016,13.8,3018.0,4.0,1.0,4.0,655.0,262.50664265470004,,Hobsons Bay,-37.868,144.8154,Western Metropolitan,5301.0,,
235,Altona,29 Rose St,4,h,1780000.0,SP,Greg,04-06-2016,13.8,3018.0,4.0,3.0,6.0,1057.0,220.0,1962.0,Hobsons Bay,-37.8681,144.819,Western Metropolitan,5301.0,0.20813623462630085,0.20813623462630085
236,Altona,1/170 Blyth St,3,u,630000.0,S,Barlow,06-08-2016,13.8,3018.0,2.0,1.0,2.0,311.0,94.0,1955.0,Hobsons Bay,-37.8702,144.8143,Western Metropolitan,5301.0,0.3022508038585209,0.3022508038585209
237,Altona,5/35 Grieve Pde,2,u,406000.0,SP,hockingstuart,06-08-2016,13.8,3018.0,2.0,1.0,1.0,65.0,26.050277515351915,,Hobsons Bay,-37.8693,144.8171,Western Metropolitan,5301.0,,
238,Altona,156 Maidstone St,3,h,660000.0,VB,Greg,07-05-2016,13.8,3018.0,3.0,1.0,1.0,602.0,123.0,1955.0,Hobsons Bay,-37.8616,144.8116,Western Metropolitan,5301.0,0.20431893687707642,0.20431893687707642
239,Altona,11 Keeshan Ct,3,h,683500.0,S,Greg,07-11-2016,13.8,3018.0,3.0,1.0,1.0,530.0,212.40995512517716,,Hobsons Bay,-37.8594,144.817,Western Metropolitan,5301.0,,
240,Altona,1/4 Deavey Ct,2,u,540000.0,VB,hockingstuart,08-10-2016,13.8,3018.0,,,,,136.0,,,,,Western Metropolitan,5301.0,,
241,Altona,1/136 Queen St,2,u,580000.0,S,Barlow,08-10-2016,13.8,3018.0,2.0,1.0,1.0,225.0,93.0,1988.0,Hobsons Bay,-37.8696,144.827,Western Metropolitan,5301.0,0.41333333333333333,0.41333333333333333
242,Altona,173 Queen St,3,h,1335000.0,S,hockingstuart,08-10-2016,13.8,3018.0,3.0,1.0,4.0,777.0,22.0,1953.0,Hobsons Bay,-37.8697,144.8249,Western Metropolitan,5301.0,0.028314028314028315,0.028314028314028315
243,Altona,1/265 Queen St,3,t,800000.0,SP,hockingstuart,08-10-2016,13.8,3018.0,3.0,2.0,2.0,280.0,112.21658006613133,1997.0,Hobsons Bay,-37.8734,144.8143,Western Metropolitan,5301.0,,
244,Altona,3/26 Grieve Pde,2,u,510000.0,S,Village,10-09-2016,13.8,3018.0,2.0,1.0,1.0,127.0,76.0,1990.0,Hobsons Bay,-37.8686,144.8182,Western Metropolitan,5301.0,0.5984251968503937,0.5984251968503937
245,Altona,261 Queen St,4,h,1070000.0,S,Barlow,10-09-2016,13.8,3018.0,4.0,2.0,2.0,695.0,278.5375826641474,,Hobsons Bay,-37.8733,144.8147,Western Metropolitan,5301.0,,
246,Altona,4/5 Rose St,2,u,425000.0,S,hockingstuart,10-09-2016,13.8,3018.0,2.0,1.0,2.0,115.0,57.0,1980.0,Hobsons Bay,-37.871,144.8185,Western Metropolitan,5301.0,0.4956521739130435,0.4956521739130435
247,Altona,1/60 David St,3,u,605000.0,S,Jas,10-12-2016,13.8,3018.0,3.0,2.0,2.0,230.0,92.17790505432215,,Hobsons Bay,-37.8646,144.827,Western Metropolitan,5301.0,,
248,Altona,1A Merritt Ct,3,t,705000.0,S,hockingstuart,11-02-2017,13.8,3018.0,3.0,2.0,2.0,197.0,152.0,,Hobsons Bay,-37.8579,144.8181,Western Metropolitan,5301.0,0.7715736040609137,0.7715736040609137
249,Altona,4/31 Millers Rd,2,u,391000.0,SP,Greg,11-02-2017,13.8,3018.0,2.0,1.0,1.0,0.0,65.0,1965.0,Hobsons Bay,-37.8678,144.8384,Western Metropolitan,5301.0,inf,inf
250,Altona,111/112 Pier St,2,u,440000.0,SP,hockingstuart,11-02-2017,13.8,3018.0,2.0,1.0,1.0,0.0,0.0,,Hobsons Bay,-37.8659,144.831,Western Metropolitan,5301.0,,
251,Altona,24 Wren St,4,h,845000.0,S,hockingstuart,11-02-2017,13.8,3018.0,4.0,1.0,2.0,745.0,130.0,1950.0,Hobsons Bay,-37.8658,144.8155,Western Metropolitan,5301.0,0.174496644295302,0.174496644295302
252,Altona,54 Seves St,3,h,766000.0,S,Williams,11-03-2017,13.8,3018.0,,,,,136.0,,,,,Western Metropolitan,5301.0,,
253,Altona,1/152 Blyth St,3,t,743000.0,SP,Gunn&Co,12-11-2016,13.8,3018.0,3.0,2.0,2.0,211.0,176.0,,Hobsons Bay,-37.8698,144.816,Western Metropolitan,5301.0,0.8341232227488151,0.8341232227488151
